provincia,municipio,poblacion
Valencia/València,Rocafort,6640
Valencia/València,Rotglà i Corberà,1235
Valencia/València,Rótova,1335
Valencia/València,Sagunto/Sagunt,66070
Valencia/València,San Antonio de Benagéber,5746
Valencia/València,Sedaví,9913
Valencia/València,Senyera,1200
Valencia/València,Serra,3074
Valencia/València,Siete Aguas,1427
Valencia/València,Silla,18979
Valencia/València,Simat de la Valldigna,3700
Valencia/València,Sinarcas,1217
Valencia/València,Sollana,4913
Valencia/València,Sueca,28908
Valencia/València,Sumacàrcer,1286
Valencia/València,Tavernes Blanques,9351
Valencia/València,Tavernes de la Valldigna,18195
Valencia/València,Teresa de Cofrentes,727
Valencia/València,Titaguas,525
Valencia/València,Torrent,78543
Valencia/València,Torres Torres,588
Valencia/València,Tous,1260
Valencia/València,Tuéjar,1236
Valencia/València,Turís,6499
Valencia/València,Utiel,12420
Valencia/València,Valencia,814208
Valencia/València,Vallada,3463
Valencia/València,Venta del Moro,1497
Valencia/València,Vilamarxant,8767
Valencia/València,Villalonga,4369
Valencia/València,Villanueva de Castellón,7748
Valencia/València,Villar del Arzobispo,3894
Valencia/València,Villargordo del Cabriel,685
Valencia/València,Vinalesa,3123
Valencia/València,Xàtiva,29386
Valencia/València,Xeraco,6186
Valencia/València,Xeresa,2221
Valencia/València,Xirivella,30691
Valencia/València,Yátova,2199
Valencia/València,Zarra,551
