provincia,municipio,poblacion
Segovia,Aldealcorvo,28
Segovia,Aldealengua de Pedraza,100
Segovia,Aldealengua de Santa María,77
Segovia,Aldeanueva de la Serrezuela,56
Segovia,Aldeanueva del Codonal,161
Segovia,Aldeasoña,74
Segovia,Aldehorno,60
Segovia,Aldehuela del Codonal,35
Segovia,Aldeonte,73
Segovia,Anaya,140
Segovia,Añe,115
Segovia,Arahuetes,51
Segovia,Arcones,243
Segovia,Arevalillo de Cega,37
Segovia,Armuña,229
Segovia,Ayllón,1429
Segovia,Barbolla,205
Segovia,Basardilla,167
Segovia,Bercial,120
Segovia,Bercimuel,57
Segovia,Bernardos,596
Segovia,Bernuy de Porreros,630
Segovia,Boceguillas,739
Segovia,Brieva,76
Segovia,Caballar,94
Segovia,Cabañas de Polendos,147
Segovia,Cabezuela,729
Segovia,Calabazas de Fuentidueña,44
Segovia,Campo de San Pedro,375
Segovia,Cantalejo,3997
Segovia,Cantimpalos,1424
Segovia,Carbonero el Mayor,2569
Segovia,Carrascal del Río,182
Segovia,Casla,165
Segovia,Castillejo de Mesleón,170
Segovia,Castro de Fuentidueña,56
Segovia,Castrojimeno,37
Segovia,Castroserna de Abajo,59
Segovia,Castroserracín,55
Segovia,Cedillo de la Torre,120
Segovia,Cerezo de Abajo,171
Segovia,Cerezo de Arriba,198
Segovia,Chañe,818
Segovia,Cilleruelo de San Mamés,44
Segovia,Cobos de Fuentidueña,47
Segovia,Coca,2131
Segovia,Codorniz,412
Segovia,Collado Hermoso,165
Segovia,Condado de Castilnovo,114
Segovia,Corral de Ayllón,81
Segovia,Cozuelos de Fuentidueña,153
Segovia,Cubillo,57
Segovia,Cuéllar,9861
Segovia,Cuevas de Provanco,149
Segovia,Domingo García,41
Segovia,Donhierro,116
Segovia,Duruelo,164
Segovia,Encinas,57
Segovia,Encinillas,150
Segovia,Escalona del Prado,606
Segovia,Escarabajosa de Cabezas,350
Segovia,Escobar de Polendos,210
Segovia,Espinar (El),9535
Segovia,Espirdo,871
Segovia,Fresneda de Cuéllar,199
Segovia,Fresno de Cantespino,281
Segovia,Fresno de la Fuente,116
Segovia,Frumales,176
Segovia,Fuente de Santa Cruz,147
Segovia,Fuente el Olmo de Fuentidueña,113
Segovia,Fuente el Olmo de Íscar,86
Segovia,Fuentepelayo,983
Segovia,Fuentepiñel,122
Segovia,Fuenterrebollo,388
Segovia,Fuentesaúco de Fuentidueña,303
Segovia,Fuentesoto,178
Segovia,Fuentidueña,127
Segovia,Gallegos,98
Segovia,Garcillán,424
Segovia,Gomezserracín,720
Segovia,Grajera,182
Segovia,Honrubia de la Cuesta,73
Segovia,Hontalbilla,348
Segovia,Hontanares de Eresma,993
Segovia,Huertos (Los),165
Segovia,Ituero y Lama,313
Segovia,Juarros de Riomoros,78
Segovia,Juarros de Voltoya,265
Segovia,Labajos,150
Segovia,Laguna de Contreras,129
Segovia,Languilla,100
Segovia,Lastras de Cuéllar,460
Segovia,Lastras del Pozo,88
Segovia,Lastrilla (La),3269
Segovia,Losa (La),534
Segovia,Maderuelo,164
Segovia,Marazoleja,132
Segovia,Marazuela,57
Segovia,Martín Miguel,266
Segovia,Martín Muñoz de la Dehesa,197
Segovia,Martín Muñoz de las Posadas,373
Segovia,Marugán,634
Segovia,Mata de Cuéllar,303
Segovia,Matabuena,254
Segovia,Matilla (La),104
Segovia,Melque de Cercos,104
Segovia,Membibre de la Hoz,48
Segovia,Migueláñez,166
Segovia,Montejo de Arévalo,234
Segovia,Montejo de la Vega de la Serrezuela,170
Segovia,Monterrubio,70
Segovia,Moral de Hornuez,101
Segovia,Mozoncillo,1084
Segovia,Muñopedro,330
Segovia,Muñoveros,208
Segovia,Nava de la Asunción,3012
Segovia,Navafría,382
Segovia,Navalilla,137
Segovia,Navalmanzano,1185
Segovia,Navares de Ayuso,60
Segovia,Navares de Enmedio,118
Segovia,Navares de las Cuevas,28
Segovia,Navas de Oro,1483
Segovia,Navas de Riofrío,369
Segovia,Navas de San Antonio,403
Segovia,Nieva,348
Segovia,Olombrada,723
Segovia,Orejana,81
Segovia,Ortigosa de Pestaño,105
Segovia,Ortigosa del Monte,502
Segovia,Otero de Herreros,1009
Segovia,Pajarejos,36
Segovia,Palazuelos de Eresma,4044
Segovia,Pedraza,473
Segovia,Pelayos del Arroyo,59
Segovia,Perosillo,25
Segovia,Pinarejos,136
Segovia,Pinarnegrillo,142
Segovia,Pradales,53
Segovia,Prádena,590
Segovia,Puebla de Pedraza,73
Segovia,Rapariegos,244
Segovia,Rebollo,107
Segovia,Remondo,334
Segovia,Riaguas de San Bartolomé,48
Segovia,Riaza,2448
Segovia,Ribota,39
Segovia,Riofrío de Riaza,42
Segovia,Roda de Eresma,210
Segovia,Sacramenia,510
Segovia,Samboal,530
Segovia,San Cristóbal de Cuéllar,189
Segovia,San Cristóbal de la Vega,136
Segovia,San Cristóbal de Segovia,2908
Segovia,San Ildefonso,5725
Segovia,San Martín y Mudrián,342
Segovia,San Miguel de Bernuy,177
Segovia,San Pedro de Gaíllos,335
Segovia,Sanchonuño,936
Segovia,Sangarcía,429
Segovia,Santa María la Real de Nieva,1214
Segovia,Santa Marta del Cerro,58
Segovia,Santiuste de Pedraza,116
Segovia,Santiuste de San Juan Bautista,649
Segovia,Santo Domingo de Pirón,65
Segovia,Santo Tomé del Puerto,341
Segovia,Sauquillo de Cabezas,214
Segovia,Sebúlcor,283
Segovia,Segovia,56660
Segovia,Sepúlveda,1273
Segovia,Sequera de Fresno,58
Segovia,Sotillo,31
Segovia,Sotosalbos,130
Segovia,Tabanera la Luenga,81
Segovia,Tolocirio,53
Segovia,Torre Val de San Pedro,194
Segovia,Torreadrada,96
Segovia,Torrecaballeros,1154
Segovia,Torrecilla del Pinar,234
Segovia,Torreiglesias,356
Segovia,Trescasas,775
Segovia,Turégano,1088
Segovia,Urueñas,109
Segovia,Valdeprados,91
Segovia,Valdevacas de Montejo,31
Segovia,Valdevacas y Guijar,135
Segovia,Valle de Tabladillo,126
Segovia,Vallelado,801
Segovia,Valleruela de Pedraza,80
Segovia,Valleruela de Sepúlveda,61
Segovia,Valseca,306
Segovia,Valtiendas,146
Segovia,Valverde del Majano,975
Segovia,Veganzones,287
Segovia,Vegas de Matute,294
Segovia,Ventosilla y Tejadilla,38
Segovia,Villacastín,1639
Segovia,Villaverde de Íscar,737
Segovia,Villaverde de Montejo,47
Segovia,Villeguillo,183
Segovia,Yanguas de Eresma,165
Segovia,Zarzuela del Monte,613
Segovia,Zarzuela del Pinar,534
Soria,Abejar,383
Soria,Adradas,75
Soria,Ágreda,3293
Soria,Alconaba,177
Soria,Alcubilla de Avellaneda,168
Soria,Alcubilla de las Peñas,75
Soria,Aldealafuente,116
Soria,Aldealices,23
Soria,Aldealpozo,30
Soria,Aldealseñor,42
Soria,Aldehuela de Periáñez,53
Soria,Aldehuelas (Las),95
Soria,Alentisque,32
Soria,Aliud,28
Soria,Almajano,210
Soria,Almaluez,202
Soria,Almarza,655
Soria,Almazán,6006
Soria,Almazul,103
Soria,Almenar de Soria,298
Soria,Alpanseque,82
Soria,Arancón,99
Soria,Arcos de Jalón,1782
Soria,Arenillas,27
Soria,Arévalo de la Sierra,81
Soria,Ausejo de la Sierra,66
Soria,Baraona,187
Soria,Barca,109
Soria,Barcones,31
Soria,Bayubas de Abajo,210
Soria,Bayubas de Arriba,58
Soria,Beratón,37
Soria,Berlanga de Duero,1021
Soria,Blacos,56
Soria,Bliecos,43
Soria,Borjabad,45
Soria,Borobia,287
Soria,Buberos,41
Soria,Buitrago,52
Soria,Burgo de Osma-Ciudad de Osma,5258
Soria,Cabrejas del Campo,73
Soria,Cabrejas del Pinar,438
Soria,Calatañazor,70
Soria,Caltojar,86
Soria,Cañamaque,26
Soria,Candilichera,163
Soria,Carabantes,24
Soria,Caracena,24
Soria,Carrascosa de Abajo,31
Soria,Carrascosa de la Sierra,14
Soria,Casarejos,219
Soria,Castilfrío de la Sierra,38
Soria,Castillejo de Robledo,146
Soria,Castilruiz,221
Soria,Centenera de Andaluz,23
Soria,Cerbón,37
Soria,Cidones,367
Soria,Cigudosa,45
Soria,Cihuela,74
Soria,Ciria,102
Soria,Cirujales del Río,29
Soria,Coscurita,115
Soria,Covaleda,1919
Soria,Cubilla,57
Soria,Cubo de la Solana,212
Soria,Cueva de Ágreda,88
Soria,Dévanos,100
Soria,Deza,280
Soria,Duruelo de la Sierra,1313
Soria,Escobosa de Almazán,36
Soria,Espeja de San Marcelino,196
Soria,Espejón,200
Soria,Estepa de San Juan,10
Soria,Frechilla de Almazán,29
Soria,Fresno de Caracena,29
Soria,Fuentearmegil,247
Soria,Fuentecambrón,48
Soria,Fuentecantos,56
Soria,Fuentelmonge,87
Soria,Fuentelsaz de Soria,60
Soria,Fuentepinilla,113
Soria,Fuentes de Magaña,79
Soria,Fuentestrún,56
Soria,Garray,576
Soria,Golmayo,1924
Soria,Gómara,408
Soria,Gormaz,20
Soria,Herrera de Soria,12
Soria,Hinojosa del Campo,33
Soria,Langa de Duero,833
Soria,Liceras,55
Soria,Losilla (La),12
Soria,Magaña,101
Soria,Maján,17
Soria,Matalebreras,95
Soria,Matamala de Almazán,362
Soria,Medinaceli,804
Soria,Miño de Medinaceli,82
Soria,Miño de San Esteban,68
Soria,Molinos de Duero,184
Soria,Momblona,31
Soria,Monteagudo de las Vicarías,239
Soria,Montejo de Tiermes,209
Soria,Montenegro de Cameros,96
Soria,Morón de Almazán,242
Soria,Muriel de la Fuente,81
Soria,Muriel Viejo,72
Soria,Nafría de Ucero,58
Soria,Narros,43
Soria,Navaleno,939
Soria,Nepas,79
Soria,Nolay,70
Soria,Noviercas,194
Soria,Ólvega,3749
Soria,Oncala,94
Soria,Pinilla del Campo,21
Soria,Portillo de Soria,18
Soria,Póveda de Soria (La),124
Soria,Pozalmuro,80
Soria,Quiñonería,14
Soria,Quintana Redonda,536
Soria,Quintanas de Gormaz,156
Soria,Rábanos (Los),541
Soria,Rebollar,46
Soria,Recuerda,89
Soria,Rello,26
Soria,Renieblas,114
Soria,Retortillo de Soria,198
Soria,Reznos,38
Soria,Riba de Escalote (La),20
Soria,Rioseco de Soria,138
Soria,Rollamienta,43
Soria,Royo (El),321
Soria,Salduero,182
Soria,San Esteban de Gormaz,3314
Soria,San Felices,66
Soria,San Leonardo de Yagüe,2340
Soria,San Pedro Manrique,626
Soria,Santa Cruz de Yanguas,69
Soria,Santa María de Huerta,387
Soria,Santa María de las Hoyas,166
Soria,Serón de Nágima,209
Soria,Soliedra,38
Soria,Soria,39528
Soria,Sotillo del Rincón,206
Soria,Suellacabras,33
Soria,Tajahuerce,32
Soria,Tajueco,91
Soria,Talveila,159
Soria,Tardelcuende,525
Soria,Taroda,63
Soria,Tejado,159
Soria,Torlengua,90
Soria,Torreblacos,29
Soria,Torrubia de Soria,79
Soria,Trévago,71
Soria,Ucero,87
Soria,Vadillo,140
Soria,Valdeavellano de Tera,236
Soria,Valdegeña,47
Soria,Valdelagua del Cerro,16
Soria,Valdemaluque,226
Soria,Valdenebro,125
Soria,Valdeprado,13
Soria,Valderrodilla,99
Soria,Valtajeros,24
Soria,Velamazán,109
Soria,Velilla de la Sierra,33
Soria,Velilla de los Ajos,36
Soria,Viana de Duero,65
Soria,Villaciervos,107
Soria,Villanueva de Gormaz,11
Soria,Villar del Ala,58
Soria,Villar del Campo,27
Soria,Villar del Río,201
Soria,Villares de Soria (Los),95
Soria,Villasayas,82
Soria,Villaseca de Arciel,39
Soria,Vinuesa,1003
Soria,Vizmanos,29
Soria,Vozmediano,44
Soria,Yanguas,114
Soria,Yelo,52
Valladolid,Adalia,61
Valladolid,Aguasal,32
Valladolid,Aguilar de Campos,296
Valladolid,Alaejos,1611
Valladolid,Alcazarén,733
Valladolid,Aldea de San Miguel,229
Valladolid,Aldeamayor de San Martín,3311
Valladolid,Almenara de Adaja,31
Valladolid,Amusquillo,126
Valladolid,Arroyo de la Encomienda,11716
Valladolid,Ataquines,732
Valladolid,Bahabón,174
Valladolid,Barcial de la Loma,136
Valladolid,Barruelo del Valle,64
Valladolid,Becilla de Valderaduey,345
Valladolid,Benafarces,96
Valladolid,Bercero,226
Valladolid,Berceruelo,46
Valladolid,Berrueces,117
Valladolid,Bobadilla del Campo,335
Valladolid,Bocigas,101
Valladolid,Bocos de Duero,66
Valladolid,Boecillo,3538
Valladolid,Bolaños de Campos,362
Valladolid,Brahojos de Medina,152
Valladolid,Bustillo de Chaves,95
Valladolid,Cabezón de Pisuerga,3355
Valladolid,Cabezón de Valderaduey,45
Valladolid,Cabreros del Monte,79
Valladolid,Campaspero,1379
Valladolid,Campillo (El),241
Valladolid,Camporredondo,172
Valladolid,Canalejas de Peñafiel,296
Valladolid,Canillas de Esgueva,97
Valladolid,Carpio,1100
Valladolid,Casasola de Arión,323
Valladolid,Castrejón de Trabancos,222
Valladolid,Castrillo-Tejeriego,212
Valladolid,Castrillo de Duero,145
Valladolid,Castrobol,79
Valladolid,Castrodeza,184
Valladolid,Castromembibre,74
Valladolid,Castromonte,390
Valladolid,Castronuevo de Esgueva,388
Valladolid,Castronuño,996
Valladolid,Castroponce,162
Valladolid,Castroverde de Cerrato,262
Valladolid,Ceinos de Campos,256
Valladolid,Cervillego de la Cruz,106
Valladolid,Cigales,4376
Valladolid,Ciguñuela,380
Valladolid,Cistérniga,7873
Valladolid,Cogeces de Íscar,167
Valladolid,Cogeces del Monte,807
Valladolid,Corcos,242
Valladolid,Corrales de Duero,108
Valladolid,Cubillas de Santa Marta,304
Valladolid,Cuenca de Campos,225
Valladolid,Curiel de Duero,134
Valladolid,Encinas de Esgueva,296
Valladolid,Esguevillas de Esgueva,305
Valladolid,Fombellida,210
Valladolid,Fompedraza,134
Valladolid,Fontihoyuelo,33
Valladolid,Fresno el Viejo,1076
Valladolid,Fuensaldaña,1393
Valladolid,Fuente-Olmedo,46
Valladolid,Fuente el Sol,230
Valladolid,Gallegos de Hornija,146
Valladolid,Gatón de Campos,39
Valladolid,Geria,485
Valladolid,Herrín de Campos,167
Valladolid,Hornillos de Eresma,178
Valladolid,Íscar,6902
Valladolid,Laguna de Duero,21762
Valladolid,Langayo,337
Valladolid,Llano de Olmedo,72
Valladolid,Lomoviejo,216
Valladolid,Manzanillo,61
Valladolid,Marzales,55
Valladolid,Matapozuelos,1061
Valladolid,Matilla de los Caños,101
Valladolid,Mayorga,1931
Valladolid,Medina de Rioseco,4977
Valladolid,Medina del Campo,21540
Valladolid,Megeces,474
Valladolid,Melgar de Abajo,142
Valladolid,Melgar de Arriba,224
Valladolid,Mojados,3351
Valladolid,Monasterio de Vega,88
Valladolid,Montealegre de Campos,150
Valladolid,Montemayor de Pililla,1003
Valladolid,Moral de la Reina,202
Valladolid,Moraleja de las Panaderas,42
Valladolid,Morales de Campos,165
Valladolid,Mota del Marqués,410
Valladolid,Mucientes,732
Valladolid,Mudarra (La),197
Valladolid,Muriel,183
Valladolid,Nava del Rey,2144
Valladolid,Nueva Villa de las Torres,347
Valladolid,Olivares de Duero,342
Valladolid,Olmedo,3845
Valladolid,Olmos de Esgueva,236
Valladolid,Olmos de Peñafiel,74
Valladolid,Palazuelo de Vedija,228
Valladolid,Parrilla (La),571
Valladolid,Pedraja de Portillo (La),1167
Valladolid,Pedrajas de San Esteban,3649
Valladolid,Pedrosa del Rey,205
Valladolid,Peñafiel,5592
Valladolid,Peñaflor de Hornija,361
Valladolid,Pesquera de Duero,534
Valladolid,Piña de Esgueva,352
Valladolid,Piñel de Abajo,192
Valladolid,Piñel de Arriba,137
Valladolid,Pollos,714
Valladolid,Portillo,2583
Valladolid,Pozal de Gallinas,526
Valladolid,Pozaldez,556
Valladolid,Pozuelo de la Orden,62
Valladolid,Puras,57
Valladolid,Quintanilla de Arriba,201
Valladolid,Quintanilla de Onésimo,1163
Valladolid,Quintanilla de Trigueros,110
Valladolid,Quintanilla del Molar,71
Valladolid,Rábano,215
Valladolid,Ramiro,49
Valladolid,Renedo de Esgueva,2808
Valladolid,Roales de Campos,221
Valladolid,Robladillo,104
Valladolid,Roturas,37
Valladolid,Rubí de Bracamonte,291
Valladolid,Rueda,1413
Valladolid,Saelices de Mayorga,143
Valladolid,Salvador de Zapardiel,167
Valladolid,San Cebrián de Mazote,178
Valladolid,San Llorente,171
Valladolid,San Martín de Valvení,99
Valladolid,San Miguel del Arroyo,767
Valladolid,San Miguel del Pino,280
Valladolid,San Pablo de la Moraleja,147
Valladolid,San Pedro de Latarce,571
Valladolid,San Pelayo,46
Valladolid,San Román de Hornija,384
Valladolid,San Salvador,36
Valladolid,San Vicente del Palacio,220
Valladolid,Santa Eufemia del Arroyo,111
Valladolid,Santervás de Campos,137
Valladolid,Santibáñez de Valcorba,179
Valladolid,Santovenia de Pisuerga,3732
Valladolid,Sardón de Duero,700
Valladolid,Seca (La),1097
Valladolid,Serrada,1165
Valladolid,Siete Iglesias de Trabancos,562
Valladolid,Simancas,5152
Valladolid,Tamariz de Campos,97
Valladolid,Tiedra,350
Valladolid,Tordehumos,475
Valladolid,Tordesillas,9067
Valladolid,Torre de Esgueva,81
Valladolid,Torre de Peñafiel,46
Valladolid,Torrecilla de la Abadesa,331
Valladolid,Torrecilla de la Orden,298
Valladolid,Torrecilla de la Torre,36
Valladolid,Torrelobatón,506
Valladolid,Torrescárcela,159
Valladolid,Traspinedo,1028
Valladolid,Trigueros del Valle,351
Valladolid,Tudela de Duero,8503
Valladolid,Unión de Campos (La),279
Valladolid,Urones de Castroponce,128
Valladolid,Urueña,225
Valladolid,Valbuena de Duero,502
Valladolid,Valdearcos de la Vega,127
Valladolid,Valdenebro de los Valles,211
Valladolid,Valdestillas,1804
Valladolid,Valdunquillo,176
Valladolid,Valladolid,317864
Valladolid,Valoria la Buena,698
Valladolid,Valverde de Campos,122
Valladolid,Vega de Ruiponce,117
Valladolid,Vega de Valdetronco,144
Valladolid,Velascálvaro,197
Valladolid,Velilla,127
Valladolid,Velliza,130
Valladolid,Ventosa de la Cuesta,151
Valladolid,Viana de Cega,1943
Valladolid,Villabáñez,535
Valladolid,Villabaruz de Campos,40
Valladolid,Villabrágima,1114
Valladolid,Villacarralón,99
Valladolid,Villacid de Campos,93
Valladolid,Villaco,108
Valladolid,Villafrades de Campos,85
Valladolid,Villafranca de Duero,375
Valladolid,Villafrechós,519
Valladolid,Villafuerte,126
Valladolid,Villagarcía de Campos,384
Valladolid,Villagómez la Nueva,74
Valladolid,Villalán de Campos,51
Valladolid,Villalar de los Comuneros,466
Valladolid,Villalba de la Loma,54
Valladolid,Villalba de los Alcores,488
Valladolid,Villalbarba,138
Valladolid,Villalón de Campos,1915
Valladolid,Villamuriel de Campos,81
Valladolid,Villán de Tordesillas,144
Valladolid,Villanubla,2067
Valladolid,Villanueva de Duero,1193
Valladolid,Villanueva de la Condesa,76
Valladolid,Villanueva de los Caballeros,238
Valladolid,Villanueva de los Infantes,122
Valladolid,Villanueva de San Mancio,121
Valladolid,Villardefrades,197
Valladolid,Villarmentero de Esgueva,106
Valladolid,Villasexmir,93
Valladolid,Villavaquerín,209
Valladolid,Villavellid,73
Valladolid,Villaverde de Medina,553
Valladolid,Villavicencio de los Caballeros,260
Valladolid,Viloria,387
Valladolid,Wamba,363
Valladolid,Zaratán,4992
Valladolid,Zarza (La),136
Zamora,Abezames,88
Zamora,Alcañices,1122
Zamora,Alcubilla de Nogales,146
Zamora,Alfaraz de Sayago,173
Zamora,Algodre,181
Zamora,Almaraz de Duero,424
Zamora,Almeida de Sayago,577
Zamora,Andavías,478
Zamora,Arcenillas,356
Zamora,Arcos de la Polvorosa,265
Zamora,Argañín,78
Zamora,Argujillo,337
Zamora,Arquillinos,141
Zamora,Arrabalde,294
Zamora,Aspariegos,297
Zamora,Asturianos,267
Zamora,Ayoó de Vidriales,397
Zamora,Barcial del Barco,280
Zamora,Belver de los Montes,382
Zamora,Benavente,19119
Zamora,Benegiles,393
Zamora,Bermillo de Sayago,1259
Zamora,Bóveda de Toro (La),875
Zamora,Bretó,212
Zamora,Bretocino,259
Zamora,Brime de Sog,187
Zamora,Brime de Urz,142
Zamora,Burganes de Valverde,810
Zamora,Bustillo del Oro,106
Zamora,Cabañas de Sayago,187
Zamora,Calzadilla de Tera,416
Zamora,Camarzana de Tera,982
Zamora,Cañizal,541
Zamora,Cañizo,274
Zamora,Carbajales de Alba,679
Zamora,Carbellino,222
Zamora,Casaseca de Campeán,121
Zamora,Casaseca de las Chanas,420
Zamora,Castrillo de la Guareña,135
Zamora,Castrogonzalo,519
Zamora,Castronuevo,312
Zamora,Castroverde de Campos,364
Zamora,Cazurra,81
Zamora,Cerecinos de Campos,368
Zamora,Cerecinos del Carrizal,143
Zamora,Cernadilla,160
Zamora,Cobreros,613
Zamora,Coomonte,253
Zamora,Coreses,1156
Zamora,Corrales,1078
Zamora,Cotanes del Monte,129
Zamora,Cubillos,363
Zamora,Cubo de Benavente,140
Zamora,Cubo de Tierra del Vino (El),429
Zamora,Cuelgamures,124
Zamora,Entrala,162
Zamora,Espadañedo,158
Zamora,Faramontanos de Tábara,435
Zamora,Fariza,646
Zamora,Fermoselle,1488
Zamora,Ferreras de Abajo,601
Zamora,Ferreras de Arriba,479
Zamora,Ferreruela,552
Zamora,Figueruela de Arriba,423
Zamora,Fonfría,965
Zamora,Fresno de la Polvorosa,176
Zamora,Fresno de la Ribera,397
Zamora,Fresno de Sayago,242
Zamora,Friera de Valverde,227
Zamora,Fuente Encalada,125
Zamora,Fuentelapeña,858
Zamora,Fuentes de Ropel,513
Zamora,Fuentesaúco,1940
Zamora,Fuentesecas,74
Zamora,Fuentespreadas,330
Zamora,Galende,1313
Zamora,Gallegos del Pan,139
Zamora,Gallegos del Río,663
Zamora,Gamones,95
Zamora,Gema,257
Zamora,Granja de Moreruela,302
Zamora,Granucillo,191
Zamora,Guarrate,354
Zamora,Hermisende,324
Zamora,Hiniesta (La),335
Zamora,Jambrina,215
Zamora,Justel,120
Zamora,Losacino,271
Zamora,Losacio,97
Zamora,Lubián,377
Zamora,Luelmo,220
Zamora,Maderal (El),242
Zamora,Madridanos,529
Zamora,Mahide,422
Zamora,Maire de Castroponce,184
Zamora,Malva,194
Zamora,Manganeses de la Lampreana,599
Zamora,Manganeses de la Polvorosa,758
Zamora,Manzanal de Arriba,422
Zamora,Manzanal de los Infantes,147
Zamora,Manzanal del Barco,161
Zamora,Matilla de Arzón,211
Zamora,Matilla la Seca,63
Zamora,Mayalde,225
Zamora,Melgar de Tera,457
Zamora,Micereces de Tera,551
Zamora,Milles de la Polvorosa,252
Zamora,Molacillos,278
Zamora,Molezuelas de la Carballeda,87
Zamora,Mombuey,444
Zamora,Monfarracinos,872
Zamora,Montamarta,620
Zamora,Moral de Sayago,323
Zamora,Moraleja de Sayago,276
Zamora,Moraleja del Vino,1525
Zamora,Morales de Rey,684
Zamora,Morales de Toro,1143
Zamora,Morales de Valverde,247
Zamora,Morales del Vino,2634
Zamora,Moralina,333
Zamora,Moreruela de los Infanzones,399
Zamora,Moreruela de Tábara,410
Zamora,Muelas de los Caballeros,221
Zamora,Muelas del Pan,796
Zamora,Muga de Sayago,406
Zamora,Navianos de Valverde,221
Zamora,Olmillos de Castro,315
Zamora,Otero de Bodas,208
Zamora,Pajares de la Lampreana,459
Zamora,Palacios de Sanabria,293
Zamora,Palacios del Pan,242
Zamora,Pedralba de la Pradería,303
Zamora,Pego (El),364
Zamora,Peleagonzalo,349
Zamora,Peleas de Abajo,288
Zamora,Peñausende,502
Zamora,Peque,174
Zamora,Perdigón (El),753
Zamora,Pereruela,659
Zamora,Perilla de Castro,206
Zamora,Pías,158
Zamora,Piedrahita de Castro,124
Zamora,Piñero (El),267
Zamora,Pinilla de Toro,295
Zamora,Pino del Oro,200
Zamora,Pobladura de Valderaduey,59
Zamora,Pobladura del Valle,326
Zamora,Porto,235
Zamora,Pozoantiguo,290
Zamora,Pozuelo de Tábara,170
Zamora,Prado,85
Zamora,Puebla de Sanabria,1571
Zamora,Pueblica de Valverde,254
Zamora,Quintanilla de Urz,134
Zamora,Quintanilla del Monte,108
Zamora,Quintanilla del Olmo,41
Zamora,Quiruelas de Vidriales,820
Zamora,Rabanales,680
Zamora,Rábano de Aliste,436
Zamora,Requejo,165
Zamora,Revellinos,308
Zamora,Riofrío de Aliste,894
Zamora,Rionegro del Puente,318
Zamora,Roales,637
Zamora,Robleda-Cervantes,465
Zamora,Roelos de Sayago,180
Zamora,Rosinos de la Requejada,429
Zamora,Salce,116
Zamora,Samir de los Caños,207
Zamora,San Agustín del Pozo,205
Zamora,San Cebrián de Castro,301
Zamora,San Cristóbal de Entreviñas,1582
Zamora,San Esteban del Molar,151
Zamora,San Justo,298
Zamora,San Martín de Valderaduey,84
Zamora,San Miguel de la Ribera,356
Zamora,San Miguel del Valle,192
Zamora,San Pedro de Ceque,593
Zamora,San Pedro de la Nave-Almendra,420
Zamora,San Vicente de la Cabeza,481
Zamora,San Vitero,669
Zamora,Santa Clara de Avedillo,210
Zamora,Santa Colomba de las Monjas,294
Zamora,Santa Cristina de la Polvorosa,1205
Zamora,Santa Croya de Tera,388
Zamora,Santa Eufemia del Barco,247
Zamora,Santa María de la Vega,410
Zamora,Santa María de Valverde,90
Zamora,Santibáñez de Tera,493
Zamora,Santibáñez de Vidriales,1198
Zamora,Santovenia,326
Zamora,Sanzoles,617
Zamora,Tábara,903
Zamora,Tapioles,196
Zamora,Toro,9822
Zamora,Torre del Valle (La),176
Zamora,Torregamones,304
Zamora,Torres del Carrizal,456
Zamora,Trabazos,1000
Zamora,Trefacio,202
Zamora,Uña de Quintana,177
Zamora,Vadillo de la Guareña,324
Zamora,Valcabado,322
Zamora,Valdefinjas,80
Zamora,Valdescorriel,179
Zamora,Vallesa de la Guareña,136
Zamora,Vega de Tera,419
Zamora,Vega de Villalobos,127
Zamora,Vegalatrave,128
Zamora,Venialbo,475
Zamora,Vezdemarbán,583
Zamora,Vidayanes,92
Zamora,Videmala,169
Zamora,Villabrázaro,309
Zamora,Villabuena del Puente,821
Zamora,Villadepera,271
Zamora,Villaescusa,321
Zamora,Villafáfila,582
Zamora,Villaferrueña,132
Zamora,Villageriz,55
Zamora,Villalazán,343
Zamora,Villalba de la Lampreana,264
Zamora,Villalcampo,546
Zamora,Villalobos,317
Zamora,Villalonso,99
Zamora,Villalpando,1663
Zamora,Villalube,209
Zamora,Villamayor de Campos,447
Zamora,Villamor de los Escuderos,494
Zamora,Villanázar,335
Zamora,Villanueva de Azoague,329
Zamora,Villanueva de Campeán,147
Zamora,Villanueva de las Peras,131
Zamora,Villanueva del Campo,996
Zamora,Villar de Fallaves,80
Zamora,Villar del Buey,737
Zamora,Villaralbo,1874
Zamora,Villardeciervos,474
Zamora,Villardiegua de la Ribera,158
Zamora,Villárdiga,96
Zamora,Villardondiego,112
Zamora,Villarrín de Campos,550
Zamora,Villaseco del Pan,269
Zamora,Villavendimio,207
Zamora,Villaveza de Valverde,105
Zamora,Villaveza del Agua,249
Zamora,Viñas,229
Zamora,Zamora,66293
Barcelona,Abrera,11521
Barcelona,Aguilar de Segarra,257
Barcelona,Aiguafreda,2464
Barcelona,Alella,9397
Barcelona,Alpens,311
Barcelona,Ametlla del Vallès (L'),7949
Barcelona,Arenys de Mar,14627
Barcelona,Arenys de Munt,8190
Barcelona,Argençola,240
Barcelona,Argentona,11633
Barcelona,Artés,5433
Barcelona,Avià,2206
Barcelona,Avinyó,2289
Barcelona,Avinyonet del Penedès,1690
Barcelona,Badalona,219547
Barcelona,Badia del Vallès,13679
Barcelona,Bagà,2362
Barcelona,Balenyà,3743
Barcelona,Balsareny,3512
Barcelona,Barberà del Vallès,31144
Barcelona,Barcelona,1621537
Barcelona,Begues,6271
